doc_id,text,incident_type,affected_raw,affected_individuals,credit_monitoring,retraining,technical_safeguards,media_notice
claim_4497,"An employee of Tewksbury Hospital, a covered component of the Massachusetts Department of Public Health, the covered entity (CE), impermissibly access the electronic medical records of 1,176 individuals. The types of protected health information (PHI) involved included demographic and clinical information. The CE provided breach notification to HHS, affected individuals, and the media and posted substitute notice on its website. The employee resigned before the CE could apply sanctions. Following the breach, the CE removed sensitive information from the patient summary page in its electronic medical record (EMR) system, increased restrictions to EMR access based on workforce member role and work location, and provided additional training to all its employees regarding role-based access and the HIPAA minimum necessary requirements. OCR reviewed the CE�s policies and procedures and obtained assurances that the CE implemented the corrective actions listed above.",Other,"1,176 individuals",1176,0,1,0,1
claim_4498,"The covered entity (CE), Kaleida Health, reported that numerous employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 2,789 individuals. The ePHI involved included names, medical record numbers, dates of birth, diagnoses, treatment information, and other clinical information. The CE notified HHS, affected individuals, the media, and provided substitute notice on its website. In response to the breach, the CE revised its policies and procedures to better protect its sensitive data and retrained it workforce members. OCR obtained assurances that the CE implemented the corrective actions noted.",Phishing,"2,789 individuals",2789,0,1,0,1
claim_4499,"Vision Care Specialists, Inc., the covered entity (CE), discovered that on or about May 20, 2017, its administrative office had been burglarized. The CE determined that paper records containing the protected health information (PHI) of 703 individuals were among the stolen items. The stolen PHI contained names, social security numbers, dates of birth, credit card and bank account numbers, information on diagnoses and conditions, and other treatment information. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE implemented a clean desk policy, installed surveillance equipment at all of its locations, and improved physical security. The CE also revised its procedures to limit the use of paper records and, when paper records are necessary, to store them securely. OCR obtained assurances that the CE implemented the corrective actions listed.",Other,703 individuals,703,0,0,0,1
claim_4500,"Metropolitan Life Insurance Company (MetLife), the covered entity (CE) reported that an unauthorized individual gained access to 4,420 online customer accounts through an email phishing scheme. The protected health information (PHI) involved included names, addresses, health policy numbers, and account information. MetLife provided breach notification to HHS, individuals affected by the breach, and posted a warning notice on its website educating its customers of the risk of phishing attacks and provided customers with free credit monitoring. During OCR�s investigation, OCR determined that the incident did not constitute a breach, as the incident reported by MetLife did not involve a compromise to its own computer system. Specifically a phishing email was sent externally to MetLife customers and non-customers, which some MetLife and non-MetLife customers responded to providing their account authentication information which gave the unauthorized individual access to their accounts.",Phishing,NA,NA,1,0,0,0
claim_4501,"Sage Business Management, LLC, a business associate (BA) of the covered entity (CE), Sage Dental Group of Florida, PLLC, reported that mail including protected health information (PHI) was stolen from a USPS mailbox it shared with other businesses. The PHI included 5,539 individuals� full names, dates of birth, home addresses, telephone numbers, dental insurance information, Sage Dental account numbers, diagnoses, and types of dental treatment. OCR confirmed that checks from insurance carriers were stolen from the mailbox and fraudulently cashed. In response to the incident and OCR�s investigation, the BA arranged to restrict delivery of mail on weekends and changed its claims submission and payment receipt processes. The BA also reviewed, revised, and created several new policies and procedures to safeguard patients� PHI. Breach notification was provided to affected individuals, both by letter and on the BA�s website. The BA provided required breach notification to HHS and media outlets in counties where affected individuals reside.",Other,"5,539 individuals",5539,0,0,0,1
claim_4502,"The covered entity (CE), Women�s Health Care Group of PA, LLC, reported that it suffered a ransomware attack that affected the electronic protected health information (ePHI) of 300,000 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, and clinical information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE implemented additional administrative and technical safeguards to better protect its sensitive data. OCR provided technical assistance to the CE and obtained assurances that the CE implemented the corrective actions noted.",Ransomware,"300,000 individuals",300000,0,0,1,1
claim_4503,"On May 17, 2017, Braun Internal Medicine, P.C., the covered entity (CE), sent emails to 680 patients notifying them about a business transition. The �blind copy� feature was not used in the email and all the recipients could see the email addresses for the other recipients. The exposed protected health information (PHI) was limited to email addresses. The email contained no other PHI. In response to the breach, the CE sanctioned the responsible employee and implemented a new policy with procedures for safeguarding PHI in emails. The CE has trained all employees on the new procedures. The CE provided breach notification to HHS, affected individuals, and the media. OCR obtained assurances that the CE implemented the voluntary corrective actions noted above.",Other,NA,NA,0,0,0,1
claim_4504,"The covered entity (CE), Detroit Medical Center, reported that an employee impermissibly disclosed protected health information (PHI) through unsecured text messages containing images of electronic health record content. The employee also printed and removed the paper copies from the CE�s facilities. The breach affected 1,529 individuals and the PHI involved included names, dates of birth, addresses, diagnoses/conditions, lab results, medications prescribed, and other treatment information. The covered entity notified affected individuals and media outlets. The covered entity sanctioned the employee involved and referred the incident to law enforcement for criminal prosecution. OCR obtained assurances that the CE implemented the corrective actions noted above.",Other,"1,529 individuals",1529,0,0,0,1
claim_4505,"The covered entity (CE), Professional Counseling & Medical Associates, discovered that a former contractor workforce member accessed the CE�s electronic health records system after her employment ended on May 12, 2017. The former contractor was able to access the protected health information (PHI) of 2,605 individuals, including names, addresses, dates of birth, driver�s license numbers, patient ID numbers, claims information, diagnoses, lab results, medications, and treatment information. The CE provided breach notification to HHS, affected individuals, the media, and on its website. Following the breach, the CE improved several of its safeguards, including changing password requirements, revising workforce termination procedures, strengthening its firewall, conducting more frequent system reviews, improving physical security, and providing additional HIPAA training to staff. OCR obtained assurances that the CE implemented the corrective actions listed above.",Other,"2,605 individuals",2605,0,1,0,1
claim_4506,"On May 17, 2017, LC&Z General and Cosmetic Dentistry, the covered entity (�CE�), discovered it had experienced a breach when an unauthorized individual gained access to the CE�s email account, potentially exposing the names, dates of birth, addresses, email addresses, phone numbers, social security numbers, clinical and health insurance information of 4,391 individuals. The CE provided timely breach notification to HHS, to the affected individuals and to the media, and posted substitute notice on its website. At the time of the incident, the CE did not have a business associate (BA) agreement in place with its email service provider. In response to the breach, the CE entered into a BA agreement with the email service provider, implemented additional security measures to its email system, implemented a more secure platform to communicate with patients and transmit protected health information, and retrained its workforce on its HIPAA policies and procedures. OCR obtained assurances that the CE implemented the corrective actions listed above.",Other,"4,391 individuals",4391,0,1,0,1
claim_4507,"On May 8, 2017, an employee responded to a phishing email, compromising the electronic protected health information (ePHI) (specifically, demographic information) of approximately 15,000 individuals. White Coats Wellness, which is a business associate (BA), notified the relevant covered entities about the breach. In response to the incident, the BA investigated the incident, reset employees� account passwords, updated its malware detection system, implemented a new policy that requires a periodic review and cleanup of old data, and retrained staff on how to identify phishing schemes. As a result of OCR�s investigation, the BA conducted a new risk analysis and risk management plan. OCR obtained assurances that the BA implemented the corrective actions listed above.",Phishing,"15,000 individuals",15000,0,1,0,0
claim_4508,"The covered entity (CE), Andrea Yaley, DDS, received a ransomware notice that encrypted its computers. The types of protected health information (PHI) involved in the incident included the full names, addresses, dates of birth, social security numbers, claims information, billing codes, and clinical information of approximately 1,200 individuals. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE immediately reported the incident to local and federal law enforcement and restored patient files from backups. As a result of this incident, the CE implemented policies and procedures, upgraded its computer equipment and software, and contracted with a company to provide active monitoring of computer activity in order to safeguard electronic PHI. OCR obtained assurances that the CE implemented the corrective actions listed.",Ransomware,"1,200 individuals",1200,0,0,0,1
claim_4509,"Rosalind Franklin University of Medicine and Science, the covered entity (CE), reported that several employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of approximately 691 individuals. The ePHI involved included names, dates of birth, diagnoses, conditions, and lab results. The CE notified HHS, affected individuals, the media, and provided substitute notice. In it mitigation efforts, the CE implemented additional administrative and technical safeguards and retrained its staff on the proper methods of identifying fraudulent email communications.",Phishing,691 individuals,691,0,1,1,1
claim_4510,"The covered entity�s (CE) computer server was infected with ransomware. The server contained the protected health information of approximately 530 individuals and the types of protected health information involved in the breach included diagnostic information. The CE provided breach notification to HHS and affected individuals. Following the breach, the CE disabled remote access to its server and upgraded its anti-malware software. As a result of OCR�s investigation, the CE conducted a risk analysis and implemented a risk management plan.",Ransomware,530 individuals,530,0,0,0,0
claim_4511,"The covered entity (CE), the University of Mississippi Medical Center, discovered that data on a segregated network server had been encrypted by ransomware on May 7, 2017. After an internal investigation, it was determined that the server contained data from a previous electronic medical record which had last been used around May 2016. The breach affected the demographic, clinical, and health insurance information of 7,492 individuals. The CE provided breach notification to HHS, affected individuals, and the media, and on its website. At the time of the breach and investigation, the CE was under a Corrective Action Plan (CAP) with OCR and being monitored by OCR's Pacific Region. The CE took voluntarily corrective action in response to the breach and as required under the CAP, including substantially revising its security policies and the conducing an enterprise-wide risk analysis. At the time of this submission, the CE was working with an internal monitor to ensure compliance with the CAP provisions. OCR obtained assurances that the CE implemented the corrective actions listed above and performed its notification obligations.",Ransomware,"7,492 individuals",7492,0,0,0,1
claim_4512,"The covered entity (CE) discovered that someone had broken into two of its steel storage units which housed boxes of old files containing the protected health information (PHI) of 643 individuals. The boxes containing PHI were not visibly opened, moved, or disturbed in any way, but one box had been placed on a table. The types of PHI involved in the incident included names, dates of birth, addresses, diagnoses, social security numbers, and some accounts payable information. In response to the breach, the CE implemented additional safeguards. The CE provided breach notification to HHS, affected individuals, and the media and posted substitute notice on its website. The CE updated its HIPAA Privacy Rule policies & procedures and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions listed above.",Other,643 individuals,643,0,1,0,1
claim_4513,"In December 2017, OCR initiated a compliance review of Peachstate to determine its compliance with the HIPAA Privacy and Security Rules. OCR�s investigation found systemic noncompliance with the HIPAA Security Rule, including failures to conduct an enterprise-wide risk analysis, implement risk management and audit controls, and maintain documentation of HIPAA Security Rule policies and procedures. �Clinical laboratories, like other covered health care providers, must comply with the HIPAA Security Rule. The failure to implement basic Security Rule requirements makes HIPAA regulated entities attractive targets for malicious activity, and needlessly risks patients� electronic health information,� said Robinsue Frohboese, Acting OCR Director. �This settlement reiterates OCR�s commitment to ensuring compliance with rules that protect the privacy and security of protected health information.� In addition to the monetary settlement, Peachstate has agreed to a robust corrective action plan that includes three years of monitoring. The resolution agreement and corrective action plan may be found at: https://www.hhs.gov/sites/default/files/peachstate-ra-cap.pdf - PDF*.",Other,NA,NA,0,0,0,0
claim_4514,"The University of California, Davis Health, the covered entity (CE), reported that on May 15, 2017, an employee received a phishing email and provided her email login credentials, believing it was a legitimate request. On May 17, 2017, an unauthorized user in a foreign location used the employee's credentials to log into the email account and send emails to another employee, requesting funds be wired to an international location. Staff suspected a scam and promptly notified the health system's data security team, which took action to secure the account and prevent further threats. The email account contained the electronic protected health information (ePHI) of approximately 14,900 individuals and the type of ePHI involved in the incident included clinical and demographic information. The CE indicated that although there was no indication that the breach resulted in the acquisition of or access to PHI, it provided breach notification to all potentially affected individuals, HHS, and the media, and posted substituted notice. Following the breach, the CE retrained workforce members on cyber security, initiated the implementation of multi-factor authentication for external email access, and implemented technical and administrative safeguards designed to help detect and contain any future phishing attempts. OCR obtained documented assurances that the CE implemented the corrective actions listed above.",Phishing,"14,900 individuals",14900,0,1,1,1
claim_4515,"The covered entity (CE), Walnut Place, experienced two ransomware attacks on one of its servers containing electronic protected health information (ePHI). The ePHI on the server included patients' names, social security numbers, driver�s license numbers, dates of birth, addresses, telephone numbers, medical record numbers, payment information, insurance information, and clinical information for a combined total of approximately 6,500 individuals for both incidents. The CE reported the second attack as a separate breach. Upon discovering the breach, the CE contained and stopped the attack by removing infected files from the server. The CE provided breach notification to HHS, affected individuals, and the media. The CE improved administrative and technically safeguards and retrained staff on observing and reporting malicious software. OCR obtained assurances that the CE implemented corrective actions to enhance its security controls.",Ransomware,"6,500 individuals",6500,0,1,0,1
claim_4516,"On June 21, 2017, the covered entity (CE), The Dermatology Center of Raleigh, PA, discovered that its employee sent a patient list to a Sona Dermatology & Med Spa (�Sona�) employee in an unsecure/unencrypted email format. The patient list contained the names, account numbers, and telephone numbers of 3,000 individuals. The CE provided breach notification to HHS, affected individuals and the media. Following the breach, the CE and Sona formally entered into a management services agreement and Sona improved safeguards by implementing encryption solutions and strengthened its access policy and procedures to enable only authorized users to access the minimum necessary information needed to perform job functions. The CE invested in equipment, applications and software to detect human errors and malware, duplication of data, and to prevent improper data integration. OCR provided technical assistance regarding the definition of a breach, the low probability of compromise factors, and the Breach Notification Rule. OCR obtained assurances that the CE met its notification requirements and implemented the corrective actions listed above.",Other,"3,000 individuals",3000,0,0,1,1
claim_4517,"The covered entity (CE), PVHS-ICM Employee Health and Wellness, reported that it was the victim of a ransomware attack that affected the electronic protected health information (ePHI) of 10,143 individuals. The ePHI involved included names, Social Security numbers, addresses, dates of birth, lab results, diagnoses/conditions, and other medical information. The CE notified HHS, affected individuals, the media, and posted substitute on its website. The CE also provided affected individuals with complimentary credit monitoring services. In response to the breach, the CE strengthened its technical safeguards to better secure its sensitive data. OCR provided the CE with technical assistance regarding HIPAA Security Rule requirements.",Ransomware,"10,143 individuals",10143,1,0,1,1
claim_4518,"A former dentist and dental hygienist of the covered entity (CE), Kennebunk Center for Dentistry, sent mailings to 1,900 patients, advertising the practice that they were joining. The patients� names and addresses were taken from a call list that the dentist maintained off-site for emergency and night calls. The CE provided breach notification to HHS, affected individuals, and the media. As a result of the breach, the CE reviewed and retrained its staff on its policies and procedures related to uses and disclosures, safeguards and the minimum necessary standard. OCR obtained assurances that the CE implemented the corrective actions noted above.",Other,NA,NA,0,1,0,1
claim_4519,"On June 30, 2017, the covered entity (CE), White Blossom Care Center reported that its former employees impermissibly accessed and copied its residents� protected health information (PHI) while employed at the facility. The breached electronic PHI included names, dates of birth, social security numbers, telephone numbers, health insurance information, and medical record numbers. The CE provided breach notification to HHS, 791 affected individuals, and the media and posted substitute notice on its website. It also offered identity theft provision services to affected individuals. In response to the breach, the CE immediately contacted the FBI and San Jose Police Department and reported both former employees to the California Department of Public Health Licensing Division It also worked with Mandiant, a digital forensics firm, to ensure internal safeguards were implemented to restrict patient�s PHI only to authorized employees, revised its policies and procedures, and retrained workforce members. The CE provided OCR with additional documentation including its HIPAA Notice of Privacy Practices Policy, as relevant to this breach investigation. OCR obtained assurances that the CE implemented the corrective actions listed above.",Other,NA,NA,0,1,0,1
claim_4520,"The business associate (BA), Enterprise Services, LLC, reported that it experienced a cyber-attack that compromised the protected health information (PHI) of 822 individuals. The PHI involved included names, dates of birth, addresses, diagnoses, and claims information. The BA notified HHS, affected individuals, the media, and provided substitute notice. In response to the breach, the BA implemented additional technical safeguards to better protected PHI.",Cyberattack,822 individuals,822,0,0,1,1
claim_4521,"Baptist Medical South, the covered entity (CE), lost a hard drive that was used to store backup electroencephalogram (EEG) test results. The breach affected 531 individuals and the types of protected health information (PHI) on the drive included patients� names, dates of birth, hospital and medical record numbers, physicians� orders, diagnoses, room numbers, and EEG image results. The CE provided breach notification to affected individuals, the media, and HHS and also posted notification on its website. In response to the breach, the CE initiated its security incident procedure, reviewed surveillance video footage, and interviewed employees. The CE also revised its procedures relating to hard drive storage and updated its policies. Additionally, the CE improved physical and technical safeguards, including the use of encryption. The CE also trained its staff on the updated policies and procedures. OCR provided the CE with technical assistance on breach start dates and breach reports. OCR obtained assurances that the CE implemented the corrective actions listed above.",Other,531 individuals,531,0,0,1,1
claim_4522,"The covered entity (CE), Community Link, Inc., reported that it was the victim of an email phishing scheme. The compromised account contained the protected health information (PHI) of 5,524 individuals. The PHI involved included names, Social Security numbers, member identification numbers, and claims data. The CE notified HHS, affected individuals, and the media. As a result of this breach, the CE immediately deployed additional administrative, security, and technical safeguards to better protect its PHI and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions noted.",Phishing,"5,524 individuals",5524,0,1,1,1
claim_4523,"The covered entity (CE), California Pacific Orthopaedics and Sports Medicine, reported that an unencrypted laptop and documents that contained electronic protected health information (ePHI) and protected health information (PHI) were stolen from a physician�s vehicle. The unencrypted laptop was password protected and contained the electronic protected health information (ePHI) of approximately 2,271 individuals. The PHI and ePHI involved included names birthdates, addresses, Social Security numbers, diagnoses, and other treatment information. The CE notified HHS, affected individuals, law enforcement, and the media. In response to the breach, the CE strengthened its administrative, technical, and security safeguards to better protect its PHI and ePHI. OCR provided technical assistance to the CE regarding the HIPAA Security Rule.",Other,"2,271 individuals",2271,0,0,1,1
claim_4524,"FastHealth Corporation, a business associate (BA), discovered that it was the victim of a cyber-attack that affected the electronic protected health information (ePHI) of 18,192 individuals. The ePHI involved included names, addresses, dates of birth, drivers� license information, Social Security numbers, financial information, diagnoses, and medications prescribed. The BA notified HHS, affected individuals, and the media. In its mitigation efforts, the BA implemented additional administrative, technical, and security safeguards to better protect its ePHI. OCR provided technical assistance regarding the HIPAA Breach Notification Rule.",Cyberattack,"18,192 individuals",18192,0,0,1,1
claim_4525,"Burglars broke into the office of Paul C. Gering, Jr., M.D., the covered entity (CE), and stole a desktop computer server on June 2, 2017. The breach affected approximately 2,000 individuals, and involved protected health information (PHI), including patients� addresses, dates of birth, driver�s licenses, names, social security numbers, clinical diagnoses/conditions, lab results, medications, and other treatment information. Upon discovering the breach, the CE notified law enforcement and improved physical safeguards. The CE provided timely notification to HHS, affected individuals, and the media. As a result of the investigation, the CE improved physical safeguards by moving the server into the basement and installing security cameras. OCR obtained assurances that the CE implemented the corrective actions listed.",Other,"2,000 individuals",2000,0,0,0,1
claim_4526,"An unknown party gained unauthorized access to the covered entity�s (CE) electronic health records system due to a misconfigured security firewall. The computer server contained the electronic protected health information (ePHI) of 6,932 current and former patients of the CE, Pediatric Healthcare Solutions, P.C., a division of ProHEALTH. The breached ePHI included names, dates of birth, medical/insurance information and, in some instances, social security numbers. The CE provided breach notification to HHS, the media, and the affected individuals (and offered one year of credit monitoring services at no cost to the affected individuals), and posted notice to its website. Following the breach, the CE conducted a forensic review, reversed the errant firewall change, and confirmed that there were no other ProHEALTH clinics with overly permissive firewall settings. The CE also decommissioned the affected server, performed a complete rebuild, and implemented a number of network security monitoring changes, including a peer review system relating to any and all firewall changes, and a formalized change management process for certain risk impact and security related changes. As a result of the breach, the CE also sanctioned workforce members in connection with the firewall misconfiguration. OCR obtained assurances that the CE implemented the corrective actions listed above. The CE is expected to complete its implementation of additional types of security event logs, conduct a risk analysis, and implement a corresponding remediation plan.",Other,NA,NA,1,0,0,1
claim_4527,"Enterprise Services, LLC, a business associate (BA), reported that the protected health information (PHI) of approximately 56,075 individuals was accessible online for approximately three months. The PHI involved included names, health insurance information, treatment information, and financial data. The BA notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the BA implemented technical and security safeguards to better protect its data. OCR obtained assurances that the CE implemented the corrective actions noted.",Other,"56,075 individuals",56075,0,0,1,1
claim_4528,"The covered entity (CE), GI Care for Kids Endoscopy Center, reported that it was the victim of a ransomware attack that affected the electronic protected health information (ePHI) of 1,923 individuals. The ePHI involved included names, dates of birth, addresses, and clinical information. The CE notified HHS as well as affected individuals. In response to the breach, the CE implemented additional technical and security safeguards to better protect its sensitive data. OCR obtained assurances that the CE implemented the corrective actions noted.",Ransomware,"1,923 individuals",1923,0,0,1,0
claim_4529,"On May 18, 2017, the Troy, Michigan police informed the covered entity (CE) that possible Henry Ford Health System protected health information (PHI) in paper form was found in a storage unit of a suspected identify thief. The documents were old patient face sheets for 596 individuals that included patients� demographic and clinical information. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE obtained all 596 patients face sheets from the police and implemented an active access monitoring tool on its information system that stores the patient face sheets. OCR obtained documented assurances that the CE implemented the corrective actions noted above.",Other,596 individuals,596,0,0,0,1
claim_4530,"The covered entity (CE), Southern Illinois Hospital Services, reported that its business associate misdirected the electronic protected health information (ePHI) of 613 individuals to the wrong medical facilities. The ePHI involved included names, dates of birth, gender, addresses, and health insurance information. The CE notified HHS, affected individuals, the media, and provided substitute notice. Complimentary identity protection services were provided to affected individuals. In its mitigation efforts, the BA implemented additional administrative, technical, and security safeguards to better protect ePHI.",Other,613 individuals,613,0,0,1,1
claim_4531,"Pharma Medica Research, Inc., the covered entity (CE), reported that it inadvertently exposed the electronic protected health information (ePHI) of 2,718 individuals via its website. The ePHI involved included names, addresses, and birthdates. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In its mitigation efforts, the CE sanctioned the responsible employee and implemented additional administrative and technical safeguards to better protect its sensitive data. OCR obtained assurances that the CE implemented the corrective actions noted.",Other,"2,718 individuals",2718,0,0,1,1
claim_4532,"The covered entity (CE), Atchafalaya Internal Medicine Associates, reported a malware attack on its desktop computers that may have compromised the protected health information (PHI) of 2000 patients. During the investigation, OCR learned that the owner of the CE had closed the business. On March 6, 2018, OCR received notification from the owner of Atchafalaya Internal Medicine Associates� that all healthcare business activities for the entity have ceased, and the entity is no longer operating as a business. OCR verified that the office telephone number is out of service and the entity�s website no longer exists. The Secretary of State shows the entity has not had filings since February of 2017. Under these circumstances, Atchafalaya Internal Medicine Associates is no longer a covered entity and is not subject to the requirements of HIPAA.",Other,NA,NA,0,0,0,0
claim_4533,"The covered entity (CE), Saint Thomas Rutherford Hospital, reported that protected health information (PHI) was impermissibly disclosed when it was scattered alongside a road for four miles. The PHI included the names, dates of birth, claims information, and health diagnoses and conditions of 837 individuals. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE conducted an internal investigation and transferred all of its offsite storage units containing PHI to a new storage and disposal vendor with improved safeguards. In addition, the CE retrained its workforce, including its management. OCR obtained documentation that the CE implemented the corrective actions listed.",Other,837 individuals,837,0,1,0,1
claim_4534,"A student employee used an online open source programming tool, GitHub, to program a data transfer, but failed to label his programming as private. This exposed the protected health information of 5,292 individuals online for more than a year until the covered entity (CE) discovered it on April 29, 2017. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE updated its Security Rule Risk Management Plan, implemented periodic technical and nontechnical evaluations, and retrained its workforce members. OCR obtained documented assurances that the CE implemented the corrective actions listed.",Other,"5,292 individuals",5292,0,1,0,1
claim_4535,"Adams Industries, Inc. (Adams), discovered that its computer systems were infected with a ransomware virus. OCR determined that Adams was not a covered entity or business associate and closed the case since the HIPAA Rules did not apply.",Ransomware,NA,NA,0,0,0,0
claim_4536,"Aetna Life Insurance Company and the affiliated covered entity (Aetna) has agreed to pay $1,000,000 to OCR and to adopt a corrective action plan to settle potential violations of the HIPAA Privacy and Security Rules. Aetna is an American managed health care company that sells traditional and consumer-directed health insurance and related services. In June 2017, Aetna submitted a breach report to OCR stating that on April 27, 2017, Aetna discovered that two web services used to display plan-related documents to health plan members allowed documents to be accessible without login credentials and subsequently indexed by various internet search engines. Aetna reported that 5,002 individuals were affected by this breach, and the protected health information (PHI) disclosed included names, insurance identification numbers, claim payment amounts, procedures service codes, and dates of service. In August 2017, Aetna submitted a breach report to OCR stating that on July 28, 2017, benefit notices were mailed to members using window envelopes. Shortly after the mailing, Aetna received complaints from members that the words ""HIV medication"" could be seen through the envelope's window below the member's name and address. Aetna reported that 11,887 individuals were affected by this impermissible disclosure. In November 2017, Aetna submitted a breach report to OCR stating that on September 25, 2017, a research study mailing sent to Aetna plan members contained the name and logo of the atrial fibrillation (irregular heartbeat) research study in which they were participating, on the envelope. Aetna reported that 1,600 individuals were affected by this impermissible disclosure. OCR's investigation revealed that in addition to the impermissible disclosures, Aetna failed to perform periodic technical and nontechnical evaluations of operational changes affecting the security of their electronic PHI (ePHI); implement procedures to verify the identity of persons or entities seeking access to ePHI; limit PHI disclosures to the minimum necessary to accomplish the purpose of the use or disclosure; and have in place appropriate administrative, technical, and physical safeguards to protect the privacy of PHI.",Mailing / transport,"5,002 individuals",5002,0,0,0,0
claim_4537,"The covered entity (CE), Tampa Bay Surgery Center, was notified by the FBI that on May 4, 2017, patient information had been posted online. Based on the CE�s internal investigation, it was determined that a cyber-attacker known as �The Dark Overlord� had compromised remote access to its information system and stole a spreadsheet containing the names, dates of birth, addresses, and social security numbers of 25,848 individuals. The CE provided breach notification to HHS, to affected individuals, to the media and posted notice on its website. In response to the breach, the CE substantially revised its technical security safeguards, including access controls. OCR obtained assurances that the CE implemented the corrective actions listed above.",Cyberattack,"25,848 individuals",25848,0,0,1,1
claim_4538,"Cleveland Medical Associates, PLLC, the covered entity (CE), reported that on April 20, 2017, it suffered a malware attack on its computer network in which the attackers requested a ransom in exchange for allowing the CE to regain access to its patient data. The paid the ransom after it was unable to restore its data. The types of compromised protected health information (PHI) included the names, addresses, dates of birth, driver�s license numbers, Social Security numbers, diagnoses, and treatment information of 22,000 individuals. Following the breach, the CE disconnected the affected server to prevent further access, hired a forensic security expert, and migrated its electronic medical records to a cloud-based system to continue operations. As a result of OCR�s investigation, the CE performed a new risk analysis, created an updated risk management plan, updated its policies and procedures, and trained its staff. OCR obtained evidence that the CE provided breach notification to affected individuals and the media. OCR obtained assurances that CMA implemented the corrective actions listed above.",Other,"22,000 individuals",22000,0,0,0,1
claim_4539,"Family Tree Health Clinic, the covered entity (CE), reported that a ransomware attack on its computer system resulted in the system being encrypted and data held for ransom. The CE determined that the demographic, financial, and clinical information of 13,402 individuals was involved in the breach. The CE provided breach notification to HHS, affected individuals and the media. The CE also implemented technical safeguards, updated procedures, and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions noted above.",Ransomware,"13,402 individuals",13402,0,1,1,1
claim_4540,"The covered entity (CE) reported that two workforce members responded to a phishing email which resulted in a breach of protected health information (PHI). The breach affected 44,960 individuals and included names, addresses, dates of birth, health care claims information, diagnoses, medications, other treatment information, and 3,304 social security numbers. The CE provided breach notification to HHS, affected individuals and the media. Following the breach, the CE took a number of steps to strengthen its administrative and technical safeguards. It increased its security training and enhanced authentication procedures and technical measures to identify and remove malicious emails. OCR�s investigation resulted in the CE improving its practices in safeguarding PHI.",Phishing,"44,960 individuals",44960,0,1,1,1
claim_4541,"An unencrypted laptop computer and paper patient charts were stolen from the locked vehicle of a workforce member of the covered entity (CE), Little River Healthcare. The protected health information (PHI) potentially affected included the names, dates of birth, and treatment information of approximately 542 individuals. As a result of the breach, the CE improved safeguards, updated its policies and procedures, and trained its workforce members on better practices to protect PHI. Further, the CE provided breach notification to HHS, affected individuals, and the media. OCR obtained assurances that the CE implemented the corrective actions listed.",Other,542 individuals,542,0,0,0,1
claim_4542,"The covered entity (CE), Rutland Regional Medical Center, sent 668 patient surveys via email to recently discharged patients. The recipient�s email address was placed in the �To� line of the emails making each recipient�s email address, which contained names, visible to all other recipients. Of the 668 emails in the address lines, three were duplicates, leaving 665 patient email addresses disclosed. The CE provided breach notification to HHS, affected individuals, and the media. The CE also set up an assistance help line for individuals who might have additional questions. As a result of OCR�s investigation, the CE revised its policies regarding using and disclosing protected health information and sending patient emails. Additionally, the CE re-trained its staff on its HIPAA policies. OCR obtained assurances that the CE implemented the corrective actions noted above.",Other,NA,NA,0,0,0,1
claim_4543,"The covered entity (CE), Airway Oxygen, reported that it was the victim of a ransomware attack affecting the protected health information (PHI) of approximately 500,000 individuals. The PHI involved included names, addresses, dates of birth, Social Security numbers, diagnoses, and health insurance and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE provided complimentary credit monitoring services to those affected and implemented additional administrative and technical safeguards.",Ransomware,"500,000 individuals",500000,1,0,1,1
claim_4544,"OCR conducted an investigation of the covered entity (CE), Texas Health and Humans Services Commission (HHSC), after it reported that a workforce member improperly discarded several boxes containing protected health information (PHI) into a public dumpster. After being unable to retrieve all of the discarded boxes, HHSC conducted a forensic analysis of the workforce member�s computer and determined that the workforce member had access to approximately 1,842 patient files (number of individuals affected by the breach). The protected health information (PHI) involved included names, addresses, dates of birth, social security numbers, financial information, and treatment information. Upon discovering the breach, HHSC conducted an internal investigation and sanctioned the workforce member involved. As a result of OCR�s investigation, HHSC retrained all employees on the proper disposal of PHI. and provided notification to the affected individuals and the media. HHSC offered one year of free credit monitoring services to all affected individuals.",Other,NA,NA,1,1,0,1
