doc_id,text,affected_individuals,high_impact,predicted_class,predicted_prob,word_count,cyber_terms,breach_terms,healthcare_terms,phi_terms,email_terms,safeguard_terms
claim_3724,"The covered entity (CE), Ameritas Life Insurance Corporation, reported that multiple employees were subjected to an email phishing scheme that affected the protected health information (PHI) of 69,106 individuals. The PHI involved included names, addresses, e-mail addresses, dates of birth, Social Security numbers, member identification numbers, and life insurance information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its PHI. In addition, the CE retrained its workforce members on email security precautions and on the proper methods of identifying fraudulent email communications.",69106,1,0,0.4565170295550285,107,1,2,1,5,5,2
claim_3769,"Takai, Hoover, and HSU, P.A., the covered entity (CE), reported that the Montgomery County Police Department informed them that one of its employees was a person of interest in an ongoing fraud investigation and that she may have used its protected health information (PHI) in fraudulent activities. This breach affected the PHI of 16,000 individuals. The PHI involved included names, addresses, birthdates, and financial information. The CE notified HHS, affected individuals, and the media. The CE implemented additional technical safeguards to better protect its sensitive data.",16000,1,0,0.3539147658422581,88,0,3,1,4,1,1
claim_3773,"The covered entity (CE), Maranatha Village, reported that several employees were the victims of an email phishing scheme that affected the protected health information (PHI) of 520 individuals. The PHI involved included names, dates of birth, addresses, claims information, diagnoses, lab results, medications prescribed, and Social Security numbers. The CE notified HHS, affected individuals, the media, and provided substitute notice. In its mitigation efforts, the CE provided complimentary identity protections services and implemented additional administrative and technical safeguards to better protect its PHI. Employees were retrained on email security.",520,0,1,0.5190994033565455,89,1,2,1,5,3,2
claim_3801,"Independent Health Association, the covered entity (CE), reported that an employee emailed documents containing the electronic protected health information (ePHI) of 7,605 individuals to the wrong recipient. The ePHI involved included names, diagnoses, claims data, clinical information, treatment information, and financial information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented new administrative safeguards, sanctioned the responsible employee, and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions noted.",7605,1,0,0.3096227225582919,81,0,1,3,3,2,2
claim_3809,"An unauthorized party accessed a workforce member�s email account containing the protected health information (PHI) of 662 individuals, including demographic, clinical, and health plan information. The CE provided breach notification to HHS, affected individuals, and the media, and provided substitute notice. Following the breach, the CE strengthened safeguards by implementing multi-factor authentication for its email account, applying a mandatory password change for all users, and increasing the required frequency of workforce member password changes. The CE also trained workforce members to identify phishing attempts. OCR obtained evidence of safeguards implemented prior to the breach and assurances that the CE implemented the corrective action steps listed above.",662,0,1,0.7396498056703055,108,2,4,3,4,2,3
claim_3832,"The covered entity (CE), Elena Maria Buruiana, Physician, P.C., reported that its business associate (BA) experienced a ransomware attack that affected the electronic protected health information (ePHI) of 1,308 individuals. The ePHI involved included names, dates of birth, addresses, diagnoses, and lab results. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. As a result of the breach the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI. All workforce members were retrained. OCR obtained assurances that the CE implemented the corrective actions noted.",1308,0,1,0.5804138840775444,96,1,3,1,4,1,2
claim_3842,"National Seating & Mobility, Inc., the covered entity (CE), reported that several employees were the victims of an email phishing scheme that affected the electronic protected health information (ePHI) of 3,800 individuals. The ePHI involved included names, birthdates, Social Security numbers, addresses, diagnoses, and treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI. All staff members were retrained on the proper methods of identifying fraudulent email communications. During the investigation, OCR provided technical assistance regarding the HIPAA Security Rule. OCR obtained assurances that the CE implemented the corrective actions noted.",3800,0,1,0.51674657254024,110,1,2,1,6,3,2
claim_3849,"On February 13, 2019, a misalignment of a printing process by a business associate (BA), Xerox, caused patient laboratory results to be mailed to the wrong patients, affecting 4,882 individuals� demographic and clinical information. Following the breach, the BA and CE agreed on a their respective responsibilities, and the BA implemented a detailed quality control process for each level of the print operation. The CE reviewed its most recent risk assessment and updated it accordingly. OCR reviewed the breach notification provided to the affected individuals, as well as the security measures implemented to address risks and vulnerabilities. OCR obtained assurances that the CE implemented the corrective actions listed.",4882,1,0,0.332171681906287,109,0,3,3,1,1,0
claim_3852,"The covered entity (CE), Weslaco Regional Rehabilitation Hospital, reported that it was the victim of an email phishing attack that affected the electronic protected health information (ePHI) of approximately 1,434 individuals. The ePHI involved included names, addresses, birthdates, drivers� license information, Social Security numbers, diagnoses/conditions, medications prescribed, and other treatment information. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its sensitive data. Staff members were retrained to properly identify fraudulent email communications. OCR obtained assurances that the CE implemented the corrective actions noted.",1434,0,1,0.5078341752052616,102,1,2,2,4,3,2
claim_3864,"The covered entity (CE), Burrell Behavioral Health (BBH), reported that its business associate (BA) had not properly secured a web portal containing medical records. This breach affected 67,493 individuals. The protected health information (PHI) involved included names, addresses, dates of birth, social security numbers, clinical information, diagnoses/conditions, lab results, and medication information. The CE immediately contacted its BA to remove access to its unsecured portal and initiated an investigation to determine the scope of the incident. The investigation revealed that links inside the portal led to a folder hosted by another entity (a contractor to the BA). The system was not configured to require authentication or enable auditing. The CE notified affected individuals, OCR, and the media of this breach incident. BBH established a toll free call center and offered affected individuals identity monitoring and protection services and terminated its relationship with the BA. OCR obtained assurances that the covered entity implemented the corrective actions noted above.",67493,1,0,0.32133963151923034,159,0,7,4,2,1,0
claim_3870,"DePaul Community Services, Inc., the covered entity (CE), reported that an employee was the victim of an email phishing scheme that affect 902 individuals. The protected health information (PHI) involved included names, dates of birth, Social Security numbers, and treatment information. The CE notified HHS, affected individuals, the media, and provided complimentary credit monitoring services to all affected individuals. As a result of the breach, DePaul implemented additional administrative and technical safeguards to better protect its PHI. The staff was also trained on the proper methods for identifying fraudulent email communications. OCR obtained assurances that the CE implemented the corrective actions noted.",902,0,1,0.5472866283844238,102,1,3,1,4,2,1
claim_3877,"The covered entity (CE), Human Development Center, reported that a workforce member was the victim of an email phishing attack that affected the electronic protected health information (ePHI) of 1,200 individuals. The ePHI involved included names, dates of birth, and treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. In response to the breach, the CE implemented additional technical and security safeguards and retrained its staff on recognizing and responding to fraudulent email communications. OCR provided technical assistance to the CE and obtained assurances that the CE implemented the corrective actions noted.",1200,0,1,0.5499360610313844,101,1,3,1,4,2,2
claim_3888,"The covered entity (CE), Little Rock Cancer Clinic, P.A., experienced a ransomware attack that affected the electronic protected health information (ePHI) of 3,804 individuals. The ePHI involved included names, addresses, dates of birth, Social Security numbers, and financial and clinical information. The CE notified HHS, affected individuals, and the media. In response to the breach, the CE developed new policies and procedures and implemented additional technical safeguards to better protect its ePHI. OCR obtained assurances that the CE implemented the corrective actions noted.",3804,0,1,0.5682470274207697,85,1,3,2,4,1,1
claim_3898,"The covered entity (CE), Arthritis & Rheumatism Associates, experienced a ransomware attack that affected the electronic protected health information (ePHI) of approximately 500 individuals. The ePHI involved included names, dates of birth, Social Security numbers, claims information, and clinical information. Following the breach, the CE implemented additional administrative and technical safeguards to better protect its ePHI. OCR provided technical assistance regarding the HIPAA Security Rule.",500,0,1,0.5983295813071363,64,1,2,2,5,0,1
claim_3906,"Rocky Boy Health Center, the covered entity (CE), reported that an unknown individual broke into its storage facility that contained the medical records of 6,000 individuals. The protected health information (PHI) involved included names, birthdates, Social Security numbers, and clinical information. The CE notified HHS, affected individuals, the media, and posted a substitute notice on its website. After the burglary, the CE implemented additional administrative and physical safeguards to better protect its sensitive data.",6000,1,0,0.3529266757397139,75,0,1,4,2,0,1
claim_3928,"Lakeland Care, Inc., the covered entity (CE), reported that an employee was the victim of an email phishing scheme affecting 1,300 individuals. The protected health information (PHI) involved includes names, addresses, and health insurance information. The CE notified HHS, affected individuals, the media, and provided complimentary credit monitoring services. In its mitigation efforts, the CE implemented administrative and technical safeguards to better protect its data and retrained its staff. OCR obtained assurances that the CE implemented the corrective actions noted.",1300,0,1,0.5398872667643724,81,1,1,2,3,2,2
claim_3933,"The covered entity (CE), CVS Pharmacy, reported that protected health information (PHI) was erroneously placed in a storage container maintained by its business associate, Target Corporation. Subsequently, the storage container was vandalized and the PHI was stolen. This breach incident affected 5,645 individuals. The types of PHI involved included names, addresses, dates of birth, and prescription information. Following this breach incident, CVS notified OCR, affected individuals, and the media.",5645,1,0,0.3551612550186013,70,0,6,1,4,1,0
claim_3935,"Cambridge Healthcare Services, the covered entity (CE), reported that a laptop computer containing the protected health information (PHI) of 10,866 individuals, was stolen from an employee�s vehicle. The PHI involved included names, diagnoses, clinical information, and treatment information. The CE notified HHS, affected individuals, the media, and offered complimentary credit monitoring services to affected individuals. The CE also provided a dedicated telephone number for questions or concerns. In its mitigation efforts, The CE implemented additional technical safeguards and retrained its staff. OCR provided technical assistance to the CE and obtained assurances that the CE implemented the corrective actions noted.",10866,1,0,0.3634126423320155,101,0,2,3,3,0,2
claim_3945,"The covered entity (CE), Unum Group, reported that an employee was the victim of an email phishing scheme. The protected health information (PHI) involved included names, addresses, dates of birth, Social Security numbers, health diagnoses, and employer information. This breach affected 532 individuals. The CE retained legal counsel and hired forensic investigators to assist with the investigation. The CE provided breach notification to HHS and affected individuals. In addition, Unum deleted the phishing email from mailboxes, forced password resets, updated and completed a risk analysis, implemented multi-factor authentication, reduced email retention, blocked suspicious websites, and provided supplemental HIPAA training to its workforce. OCR provided the CE with technical assistance regarding timely breach notification. OCR obtained assurances that the CE met its notification requirements and implemented the corrective actions noted above.",532,0,1,0.6953569995570866,131,2,5,2,5,4,2
claim_3954,"On November 20, 2018, the covered entity�s (CE) business associate (BA), Zthernet, discovered that a workforce member�s unencrypted data drive was stolen from the workforce member�s vehicle. The stolen drive contained the electronic protected health information (ePHI) of 76,000 individuals, including patients� names and dates of birth. The CE provided breach notification to HHS, affected individuals, and the media. OCR obtained assurances that the CE implemented the corrective actions listed above.",76000,1,0,0.3711922931070648,75,0,2,2,2,0,0
claim_3971,"The covered entity (CE), WEA Insurance Company, reported that an employee was the victim of an email phishing scheme that affected the electronic protected health information (ePHI) of 850 individuals. The ePHI involved included names, dates of birth, and Social Security numbers. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its ePHI. In addition, the CE retrained its workforce members on the proper methods of identifying fraudulent email communications. OCR obtained assurances that the CE implemented the corrective actions noted.",850,0,1,0.548875777022895,97,1,2,1,5,2,2
claim_4012,"The covered entity (CE), New York Oncology Hematology, P.C., reported that numerous employees of it and its business associate (BA) were the victims of an email phishing attack that affected the electronic protected health information (ePHI) of 128,400 individuals. The ePHI involved included names, dates of birth, addresses, email addresses, health insurance information, diagnoses, Social Security numbers, drivers� license numbers, and other treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also provided one year of credit monitoring and identity theft protection services. In its mitigation efforts, the BA strengthened its technical and security safeguards while the CE strengthened its administrative safeguards and provided training on email security to all workforce members.",128400,1,0,0.44758128500762734,124,1,2,2,4,5,3
claim_4087,"On August 9, 2018, the covered entity (CE), discovered that hard drives for two old laboratory machine analyzers, powered down for removal and replacement, were missing. The missing hard drives contained the electronic protected health information (ePHI) of approximately 4,984 individuals, including names, dates of birth, genders, account information, lab tests performed, test results, and the names of the physicians who ordered the tests. In response to the breach incident, the CE and its business associate, (BA), searched its facilities and interviewed its staff, but were unable to recover the missing hard drives. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE ensured that its BA updated its policies and procedures and retrained workforce members. OCR obtained assurances that the CE/BA implemented the corrective actions listed above.",4984,1,0,0.38114361975866684,137,0,5,1,2,0,1
claim_4089,"On July 19, 2018, the covered entity (CE), Hopebridge, learned that an unauthorized actor may have gained access to some employees' email accounts between March and July 2018. This breach involved the clinical information of 1,411 individuals. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE formalized its incident response reporting procedure and trained staff on the new procedure. It also improved safeguards by implementing additional access controls, including two-factor authentication for all system administrators and executive staff. OCR obtained documented assurances that the CE implemented these corrective action steps.",1411,0,1,0.5839777647653775,100,1,5,1,0,1,2
claim_4109,"The business associate (BA), CoreLink Administrative Solutions, LLC, reported that an employee was the victim of an email phishing scheme that affected the electronic protected health information (ePHI) of 1,813 individuals. The ePHI involved included names, birthdates, Social Security numbers, addresses, and health insurance information. The BA notified HHS and the media; the CE notified affected individuals. In its mitigation efforts, the BA implemented additional administrative and technical safeguards and retrained its staff on the proper methods of identifying fraudulent email communications.",1813,0,1,0.509428856672157,83,1,2,2,4,3,2
claim_4110,"Central Colorado Dermatology, the covered entity (CE), reported that it was the victim of a cyber-attack involving ransomware which affected the electronic protected health information (ePHI) of 4,065 individuals. The ePHI involved included names, dates of birth, addresses, Social Security numbers, drivers� license numbers, diagnoses, lab results, and medications prescribed. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also offered free credit monitoring services and identity theft protection services to affected individuals. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect its PHI. OCR obtained assurances that the CE implemented the corrective actions noted.",4065,0,1,0.773423434320071,111,2,3,1,4,1,1
claim_4111,"The covered entity (CE), CoreSource, Inc., reported that a file containing the protected health information (PHI) of 769 individuals was impermissibly disclosed to two unauthorized individuals. The PHI involved included names, medications prescribed, and clinical information. The CE notified HHS, affected individuals, the media, and provided complimentary identity protection services for affected individuals. In its mitigation efforts, the CE sanctioned the employee responsible, implemented additional technical safeguards, and retrained workforce members. OCR obtained assurances that the CE implemented the corrective actions noted.",769,0,1,0.6012858048460636,82,1,3,2,3,0,2
claim_4157,"An unauthorized user gained access to employees� email account after a phishing attack and set the employees� emails to automatically forward to an external account. The breach involved the protected health information (PHI) of 1,303 individuals and included clinical information. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE implemented multi-factor authentication for its email accounts and implemented a new privacy and security training program for employees. Additionally, OCR ensured that the CE completed an appropriate risk analysis after the breach.",1303,0,1,0.7242897883456384,91,2,5,2,3,3,2
claim_4160,"On April 20, 2018, the covered entity (CE), Family Healthcare of Lake Norman, discovered a cyber-attack as the malware was in the process of encrypting information in the CE�s computer system. The CE initially reported that approximately 500 individuals were affected, but after a third party completed a forensic investigation, the CE concluded that there was a low probability of compromise to any PHI. Though the cyber-attack affected the CE�s computer system, the CE�s ePHI was encrypted and password protected. Because the CE determined there was no reportable breach of PHI, and no affected individuals, it did not provide individual notification. Its investigation revealed that the cyber-attack�s likely entry point was via remote desktop connection. To prevent this type of attack in the future, the CE disabled remote access to its computer system. It also converted to a cloud-based practice management and electronic health records software. OCR obtained assurances that the CE implemented the corrective actions listed above.",500,0,1,0.9577571789650654,166,4,4,2,3,0,0
claim_4168,"Black River Medical Center, the covered entity (CE), reported that an employee was the victim of an email phishing scheme that affected the protected health information (PHI) of 13,443 individuals. The PHI involved included names, addresses, diagnosis/conditions, and clinical information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. The CE also established a dedicated call center for questions or concerns. In its mitigation efforts, the CE implemented additional administrative and technical safeguards and retrained its staff on the proper methods of identifying fraudulent email communications. OCR obtained assurances that the CE implemented the corrective actions listed above. Of note, Black River Medical Center was disbanded.",13443,1,0,0.485281095131523,114,1,2,4,4,3,2
claim_4200,"An external third party accessed employees� email accounts via a suspected phishing incident. This incident affected the demographic and clinical protected health information (PHI) of 1,733 individuals. Capitol Administrators, Inc., which is a business associate (BA) for multiple health plans, notified its client health entities, provided breach notification to HHS, affected individuals, and the media, and provided free credit monitoring to individuals. Following the breach, the BA investigated the incident, changed passwords, created a risk management plan, implemented new safeguards and its revised policies and procedures. As a result of OCR�s investigation, the BA provided copies of its relevant policies and procedures, implemented enhanced email security protections, including multi-factor authentication, blocked internet addresses outside of the U.S. and, provided additional training to its employees on phishing and other types of cyber threats.",1733,0,1,0.857579451227377,136,3,7,4,5,3,3
claim_4224,"The covered entity (CE), Scenic Bluffs Community Health Center, Inc., reported that it was a victim of an email phishing scheme. This breach affected approximately 2,889 individuals. The protected health information (PHI) involved included names, addresses, dates of birth, social security numbers, and diagnoses/conditions. As a result, the CE implemented administrative, technical, and security safeguards to prevent future phishing attacks. The CE also retrained its staff. The CE notified affected individuals, OCR, and the media. OCR obtained assurances that the CE implemented the corrective actions noted above.",2889,0,1,0.7464963906611047,89,2,3,2,4,2,2
claim_4244,"On December 2, 2016, a health care researcher notified the covered entity (CE), Integrated Rehab Consultants, that its data was present on an online public repository, Github. Upon investigation, the CE determined that its vendor, TrueRCM, provided the data to another third-party vendor, Magnum, who then inadvertently uploaded the data to Github. The CE believed that the access to the data was limited to the health care researcher who reported the incident to IRC. However, in the fall of 2017, the CE discovered that the data had been accessed by at least one additional party. The CE continued its investigation of the incident and ultimately determined that it could not conclusively rule out unauthorized access to the data by other third parties. The breach affected 4,292 individuals. The protected health information involved in the breach included demographic and clinical information. The CE provided breach notification to HHS, affected individuals, and the media and posted substitute notice on its website. The CE responded to the breach by working with Magnum to remove the data from the Github repository and confirming that TrueRCM terminated its service relationship with Magnum. The CE also updated its HIPAA policies and procedures pertaining to the Breach Notification Rule, safeguards, and business associates and trained its workforce on the revised policies and procedures. The CE demonstrated that at the time of the breach current BA agreements were in place between IRC and TrueRCM and between TrueRCM and Magnum. OCR obtained documented assurances that the CE implemented the corrective actions listed above.",4292,0,1,0.5692060981507354,256,1,10,4,3,0,1
claim_4261,"The covered entity (CE), the Mississippi State Department of Health, discovered that an employee accidentally sent an email on January 25, 2018, to contractors working on a joint project with an attached spreadsheet which the employee did not know contained the protected health information (PHI) of 30,799 individuals. The PHI in the spreadsheet included names, identification numbers, dates of birth, social security numbers, and sexually transmitted disease laboratory test results from 2017. The contractors confirmed that they did not retain or share the PHI. While the CE and the recipient of the email utilize transmission encryption protocols when sending emails, the CE was unable to confirm that the recipient email server accepted the email in encrypted format. There is no indication that the email had been intercepted. The CE provided timely breach notification to HHS, affected individuals, and the media. In response to the breach, the CE sanctioned the employees at fault and provided onsite HIPAA training to employees. OCR obtained assurances that the CE implemented the corrective actions listed above and performed its notification obligations.",30799,1,0,0.1789406884351463,177,0,3,2,5,8,2
claim_4278,"Barnes-Jewish Hospital (BJH), the covered entity (CE), reported that it discovered an error with how a data storage server was configured that made it possible for the electronic protected health information (ePHI) of 18,436 individuals to be accessible via the Internet. The ePHI involved included names, addresses, telephone numbers, dates of birth, Social Security numbers, drivers� license numbers, health insurance information, and treatment information. The CE notified HHS, affected individuals, the media, and posted substitute notice on its website. Complimentary credit monitoring services were offered to affected individuals. In its mitigation efforts, the CE implemented additional administrative and technical safeguards to better protect its ePHI. OCR obtained assurances that the CE implemented the corrective actions noted.",18436,1,0,0.3315003265544043,118,0,2,3,4,1,1
claim_4292,"The Center for Sports Medicine and Orthopedics (CSMO), the covered entity (CE), reported that its business associate (BA), CoPilot, was hacked and the unauthorized individual gained access to one of its databases. This breach affected 800 individuals and the electronic protected health information (ePHI) involved included names, dates of birth, addresses, phone numbers, health insurance information, and Social Security numbers. CoPilot provided notification to the media and all affected individuals. In response to the incident, CoPilot added additional technical safeguards and physical security measures to protect its health information. In addition, it moved all ePHI to a new server and retrained its staff. OCR obtained assurances that CoPilot implemented the corrective actions noted above.",800,0,1,0.559184256595695,114,1,4,3,3,1,2
claim_4301,"The covered entity (CE), CarePlus Health Plan, reported that protected health information (PHI) was sent to the wrong patients in explanation of benefits (EOB) letters, affecting 11,248 individuals. The types of PHI included demographic, health plan and clinical information. The CE provided breach notification to HHS, affected individuals and the media. Following the breach, the CE sanctioned the employees responsible for the erroneous mailing, and substantially revised its EOB printing process and review procedures. Following the investigation, the CE was planning to transition to a more accurate printing technology to prevent future impermissible disclosures.",11248,1,0,0.3397043470851166,95,0,3,5,4,0,0
claim_4306,"On December 5, 2017, the covered entity (CE), Coastal Cape Fear Eye Associates, P.A., discovered that a folder in its shared computer drive was infected with ransomware due to a phishing attack. The types of protected health information (PHI) in the shared drive included patients' names, addresses, dates of birth, phone numbers, Social Security numbers, insurance card information, driver�s license information, Medicare information, email addresses, ethnicities, emergency contacts, medical histories, medications, medical diagrams, and billing and payment histories approximately 925 individuals. The CE provided breach notification to HHS, affected individuals, and the media. In response to the breach. Following the breach, the CE installed new hard drives, risk-ware protection updates, and operating system updates, and also restored backups and reset firewall settings. Additionally, the CE retrained its workforce, increased the frequency of trainings, and limited employees� access to social media websites and non-work related websites. The CE also updated its HIPAA policies and procedures. OCR obtained assurances that the CE implemented the corrective actions listed above. On April 30, 2019, the CE�s sole practitioner retired and closed his practice.",925,0,1,0.6990506923945451,184,2,4,4,4,3,2
claim_4316,"The covered entity (CE), Robert Smith DMD PC, doing business as Smith Dental, discovered on November 7, 2017, that access to its computer network server, which contains electronic protected health information (ePHI), was blocked by ransomware. The incident potentially affected the ePHI of 2,859 individuals, including demographic, clinical, financial, and health insurance information. Based on the nature and effect of the ransomware, the CE was unable to determine whether ePHI had been copied or transferred outside of the network. The CE provided breach notification to HHS, affected individuals; however, this was untimely. OCR provided substantial technical assistance regarding the CE�s breach notification obligations. In response to the breach, the CE sanctioned its manager/privacy officer for allowing security safeguards to lapse, designated a new Privacy & Security Officer, and replaced its former information technology (IT) vendor with two IT service providers. The CE substantially enhanced its information system technology and technical safeguards, adopted new HIPAA policies and procedures, and employed a new HIPAA training program. Workforce members were retrained by April 24, 2018. The CE conducted a preliminary risk assessment and planned to complete a more comprehensive analysis in the same year. OCR obtained assurances that the CE implemented the corrective actions listed above and performed its notification obligations.",2859,0,1,0.7722951178587713,210,2,6,4,7,0,4
claim_4322,"On November 14, 2017, PEDES Orange County, Inc., the covered entity (CE), discovered that a physician from another medical group accessed the CE�s electronic medical records (EMR) database and disclosed such information to an unauthorized individual, affecting 917 individuals. The types of protected health information (PHI) involved in the breach included patients� names and clinical information. The CE provided breach notification to HHS, affected individuals, and the media and established a dedicated call center to assist individuals affected by the breach incident. Following the breach and in response to OCR�s investigation, the CE suspended the physician�s access to its EMR system and implemented technical safeguards including a new EMR system with increased access controls. OCR provided technical assistance on the Security Rule.",917,0,1,0.5709501136798475,125,1,8,5,2,0,2
claim_4326,"In November 2017, Charles River Medical Associates, the covered entity (CE), discovered that an unencrypted, portable hard drive used to store monthly backups of bone density studies was missing from the bone density testing workstation, affecting 9,387 individuals. The types of protected health information (PHI) involved included patients' names, dates of birth, patients' identification numbers, and radiology images. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE applied appropriate sanctions, retrained its workforce, and conducted an audit of hardware containing electronic PHI, resulting in the replacement of two additional portable devices not in compliance with its policies. OCR reviewed the CE�s policies and procedures and obtained assurances that the CE implemented the corrective actions listed above.",9387,1,0,0.3499663142533616,126,0,3,4,3,0,1
claim_4335,"On November 1, 2017, an employee at the Colorado Mental Health Institute in Pueblo mistyped a website address into her computer browser and accessed an imposter site that downloaded malware to her computer. Her subsequent attempts to fix the problem allowed the malware company to access the protected health information (PHI) of 639 individuals, including demographic, clinical, and financial information. The CE provided breach notification to HHS, affected individuals, and the media. Following the breach, the CE conducted a forensic investigation, sanctioned the responsible employee, and augmented existing employee training with additional information regarding malware attacks and social engineering. OCR obtained assurances that the CE implemented the listed corrective actions.",639,0,1,0.8872466394915747,110,3,3,3,3,1,1
claim_4352,"Midland Memorial Hospital, the covered entity (CE), experienced an email phishing attack. The protected health information (PHI) affected by the attack included the names, account and medical record numbers, and treatment information of approximately 1,160 individuals. Upon discovering the breach, the CE took steps to immediately disable affected email accounts. The CE provided breach notification to HHS, affected individuals, and the media. As a result of the breach, the CE improved technical safeguards and retrained staff. OCR obtained assurances that the CE implemented the corrective actions listed.",1160,0,1,0.5326316584784485,88,1,6,3,3,2,2
claim_4353,"Pharmacy Innovations, the covered entity (CE), reported that it was the victim of a cyber-attack involving the electronic protected health information (ePHI) of 1,205 individuals. The ePHI involved included names, addresses, birthdates, medications prescribed, financial information, and e-mail addresses. The CE notified HHS, affected individuals, and the media. In its mitigation efforts, the CE implemented additional administrative, technical, and security safeguards to better protect its sensitive data. OCR obtained assurances that the CE implemented the corrective actions noted.",1205,0,1,0.5480083386867092,81,1,1,1,3,2,1
claim_4388,"Aetna Life Insurance Company and the affiliated covered entity (Aetna) has agreed to pay $1,000,000 to OCR and to adopt a corrective action plan to settle potential violations of the HIPAA Privacy and Security Rules. Aetna is an American managed health care company that sells traditional and consumer-directed health insurance and related services. In June 2017, Aetna submitted a breach report to OCR stating that on April 27, 2017, Aetna discovered that two web services used to display plan-related documents to health plan members allowed documents to be accessible without login credentials and subsequently indexed by various internet search engines. Aetna reported that 5,002 individuals were affected by this breach, and the protected health information (PHI) disclosed included names, insurance identification numbers, claim payment amounts, procedures service codes, and dates of service. In August 2017, Aetna submitted a breach report to OCR stating that on July 28, 2017, benefit notices were mailed to members using window envelopes. Shortly after the mailing, Aetna received complaints from members that the words ""HIV medication"" could be seen through the envelope's window below the member's name and address. Aetna reported that 11,887 individuals were affected by this impermissible disclosure. In November 2017, Aetna submitted a breach report to OCR stating that on September 25, 2017, a research study mailing sent to Aetna plan members contained the name and logo of the atrial fibrillation (irregular heartbeat) research study in which they were participating, on the envelope. Aetna reported that 1,600 individuals were affected by this impermissible disclosure. OCR's investigation revealed that in addition to the impermissible disclosures, Aetna failed to perform periodic technical and nontechnical evaluations of operational changes affecting the security of their electronic PHI (ePHI); implement procedures to verify the identity of persons or entities seeking access to ePHI; limit PHI disclosures to the minimum necessary to accomplish the purpose of the use or disclosure; and have in place appropriate administrative, technical, and physical safeguards to protect the privacy of PHI.",5002,1,0,0.30824362634736846,338,0,8,4,8,1,1
claim_4436,"On August 7, 2017, the covered entity (CE), Arkansas Department of Human Services discovered that a former workforce member sent encrypted emails containing the protected health information (PHI) of 29,023 individuals to her personal email account. The emails contained spreadsheets that included demographic, treatment, and claims information. The CE provided breach notification to HHS, affected individuals, and the media and posted substitute notice on its website. In response to the incident, the CE sanctioned the involved workforce member, implemented additional administrative and technical safeguards, and re-trained workforce members. OCR obtained assurances that the CE implemented the corrective actions listed above.",29023,1,0,0.29964937984512446,102,0,3,1,3,3,1
claim_4440,"The covered entity (CE) Community Family Care Medical Group IPA, Inc., submitted a breach report and subsequent addendum reporting that it had discovered that at least two of its former contracted physicians impermissibly disclosed its members protected health information (PHI) to competitor independent physicians associations (IPAs). According to the CE, the members� PHI that the contracted physicians disclosed to the competitor IPAs included their names, addresses, dates of birth, Social Security, insurance identification numbers, health insurance information, as well as treatment, diagnosis and related information. The contracted physicians� actions affected 7,173 individuals. The CE notified the affected individuals, completed media notification, and provided notification to HHS. OCR provided the CE with technical assistance regarding the CE�s obligations to safeguard PHI and to ensure it has met its Breach Notification Rule obligations.",7173,1,0,0.33327178695295506,133,0,6,3,4,1,1
claim_4476,"Beginning on or around November 30, 2016, Silver Cross Hospital�s business associate (BA), Demi & Cooper Advertising, updated its software. The software upgrade reconfigured security settings such that data in completed web forms was potentially made available on the internet without password protection. This breach affected 8,862 individuals. The types of protected health information involved in the breach included demographic, financial and clinical information. Following the breach, the covered entity (CE) hired a third party forensic investigator and determined that no one had impermissibly accessed the information in the web forms, but the �Bing� search engine cached six pages and indexed four pages. The CE requested that Bing remove the information from its data base and the forensic investigation company confirmed the removal. The CE also implemented additional security safeguards for its web forms and conducted a HIPAA Security risk analysis. CE provided breach notification to HHS, affected individuals, and the media, as well as posting substitute notice, as required by the Breach Notification Rule. OCR obtained assurances that the CE implemented the corrective actions noted here.",8862,1,0,0.35881093767258115,178,0,7,3,3,0,1
